index,year,PICK,round,round_pick,TEAM,PLAYER,YEARS,TOTALS_G,TOTALS_MP,final_season,ADVANCED_WS,ADVANCED_WS/48,ADVANCED_BPM,ADVANCED_VORP,MVP_Votes,First_MVP,RotY_Votes,RotY,DPOY_Votes,First_DPOY,SMotY_Votes,First_SMotY,MIP_Votes,First_MIP,all_nba_votes,all_defense_votes,all_rookie_votes,all_first,all_second,all_third,all_races,def_first,def_second,mvp,rookie,retired,rookie_first,rookie_second,dcn_past_retirement,dcn_YEARS,dcn_TOTALS_G,dcn_TOTALS_MP,dcn_ADVANCED_WS,dcn_ADVANCED_WS/48,dcn_MVP_Votes,dcn_RotY_Votes,dcn_DPOY_Votes,dcn_SMotY_Votes,dcn_MIP_Votes,dcn_all_nba_votes,dcn_all_defense_votes,dcn_all_rookie_votes,pn_past_retirement,pn_YEARS,pn_TOTALS_G,pn_TOTALS_MP,pn_ADVANCED_WS,pn_ADVANCED_WS/48,pn_MVP_Votes,pn_RotY_Votes,pn_DPOY_Votes,pn_SMotY_Votes,pn_MIP_Votes,pn_all_nba_votes,pn_all_defense_votes,pn_all_rookie_votes,pn_YEARS_ma,dcn_YEARS_ma,pn_TOTALS_G_ma,dcn_TOTALS_G_ma,pn_TOTALS_MP_ma,dcn_TOTALS_MP_ma,pn_ADVANCED_WS_ma,dcn_ADVANCED_WS_ma,pn_ADVANCED_WS/48_ma,dcn_ADVANCED_WS/48_ma,pn_MVP_Votes_ma,dcn_MVP_Votes_ma,pn_RotY_Votes_ma,dcn_RotY_Votes_ma,pn_DPOY_Votes_ma,dcn_DPOY_Votes_ma,pn_SMotY_Votes_ma,dcn_SMotY_Votes_ma,pn_MIP_Votes_ma,dcn_MIP_Votes_ma,pn_all_nba_votes_ma,dcn_all_nba_votes_ma,pn_all_defense_votes_ma,dcn_all_defense_votes_ma,pn_all_rookie_votes_ma,dcn_all_rookie_votes_ma,rookie_first_ma,rookie_second_ma,dcn_past_retirement_ma,pn_past_retirement_ma,exists
311,2000,23,1,23,UTA,DeShawn Stevenson,13,824.0,18396.0,2013,12.1,0.032,-2.7,-3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,1,1.1909121356851011,1.430041676662544,1.1494566168355154,-0.10371803264720898,-0.25741103460382503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.4771026752472485,1.5325618709469615,1.2821470901693477,-0.19052424137873447,-0.6024336924609424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6210545339107749,0.37443261535203115,0.564242549587132,0.40645611200522663,0.40409394537913823,0.19540555781221897,0.10291090410238206,-0.21705772050080946,0.08722103964922753,-0.008651632875458582,0.0,0.0,0.0,0.0,0.0,0.0,0.35265601503638755,0.45296393441122074,-0.039835467043387265,-0.039198812293980964,0.0,0.0,-0.13238254762236112,-0.07698101453466424,-0.04232145675042164,-0.03813973203248733,0.0,0.2,0.8,0.8,1
369,2001,23,1,23,HOU,Brandon Armstrong,3,108.0,699.0,2004,-0.6,-0.039,-8.0,-1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,0,-0.9304949543005163,-0.8767812240574895,-0.8707902969856123,-0.7930031013272144,-1.2418992119253645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0406859757423799,-1.0896644304661924,-1.1155362982012758,-1.073611053608635,-2.04259504480865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72176607995036,0.45739833159081494,0.6177125272416462,0.4542224302065659,0.4191328138940921,0.2070036950888229,0.09178540095617863,-0.22327034662964565,-0.30628783690775174,-0.21212144288445883,0.0,0.0,0.0,0.0,0.0,0.0,0.35265601503638755,0.45296393441122074,-0.039835467043387265,-0.039198812293980964,0.0,0.0,-0.13238254762236112,-0.07698101453466424,-0.04232145675042164,-0.03813973203248733,0.0,0.2,0.8,0.8,1
426,2002,23,1,23,DET,Tayshaun Prince,14,1017.0,31576.0,2016,63.1,0.096,0.3,18.0,0.0,0,0.0,0,70.0,0,0.0,0,109.0,0,4.0,79.0,0.0,,,,"2005,2008",,"2005,2007,2008",,none,True,False,False,1,1.5119525672187837,1.9347293904535876,2.366742093896414,1.6793304739591124,0.6638082779942551,0.0,0.0,1.499429237297703,0.0,1.5387556441733028,-0.5452608263628475,2.468787217212459,0.0,1,1.7288815403462114,2.239391027612798,3.0678433696927034,3.3557298864736227,0.695739920922907,0.0,0.0,0.7071067811865476,0.0,2.2597574031885137,,0.5668856618482296,0.0,0.8224776259899451,0.5749668812551981,0.809618474440039,0.6416711364747283,0.819789948780774,0.545804867623618,0.5326334631244913,0.06523131659348298,-0.2819470816568045,-0.15047611230524768,0.0,0.0,0.0,0.0,0.1414213562373095,0.2998858474595406,0.0,0.0,0.45195148063770274,0.30775112883466055,,-0.10905216527256949,0.11337713236964593,0.4937574434424918,0.0,0.0,0.0,0.0,0.8,0.8,1
483,2003,23,1,23,POR,Travis Outlaw,11,622.0,13026.0,2014,16.5,0.061,-1.4,2.1,0.0,0,0.0,0,0.0,0,86.0,0,5.0,0,0.0,1.0,0.0,,,,,,,,none,True,False,False,1,0.2971138243988674,0.15967769277590102,-0.051802651459887196,-0.346021592715707,0.10586668408795222,0.0,0.0,0.0,-0.054466021795479,-0.44965420233819325,0.0,-0.3887991932862886,0.0,1,0.9735449450493229,0.7927717691516304,0.5545910187702265,0.11542709514186104,-0.014198773896385696,0.0,0.0,0.0,-0.1639105422000111,-0.3766262338647523,0.0,-0.711064674110207,0.0,0.8224776259899451,0.5298200115668947,0.8594261248579425,0.6182438854019325,0.8323087906797086,0.5156739157746323,0.4881314505396775,0.02197736149366567,-0.3387421772423479,-0.12640935814357795,0.0,0.0,0.0,0.0,0.1414213562373095,0.2998858474595406,-0.03278210844000222,-0.0108932043590958,0.37662623386475225,0.21782028836702189,,-0.10905216527256949,-0.028835802452395476,0.4159976047852341,0.0,0.0,0.0,0.0,0.8,0.8,1
541,2004,23,1,23,POR,Sergei Monia,1,26.0,343.0,2005,-0.2,-0.025,-5.3,-0.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,0,-1.232388433345192,-1.0972284555334035,-0.9430389246863267,-0.8452978678683996,-1.172462883403194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.5442437059403056,-1.3899752638682576,-1.1637690656906776,-1.0457972957431263,-1.7586195668809335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189198957920195,0.16741902793140873,0.4170169946753881,0.3100878160602279,0.5250552229480648,0.3301133675200207,0.23224487817699763,-0.08174202411988349,-0.744421431424801,-0.3804196335700353,0.0,0.0,0.0,0.0,0.1414213562373095,0.2998858474595406,-0.03278210844000222,-0.0108932043590958,0.37662623386475225,0.21782028836702189,,-0.10905216527256949,-0.028835802452395476,0.4159976047852341,0.0,0.0,0.0,0.0,0.6,0.6,1
600,2005,23,1,23,SAC,Francisco García,10,549.0,11853.0,2015,18.2,0.074,-0.1,5.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,1,0.4297020817277507,0.2750123457087234,0.10166878171273867,-0.21885008558361138,0.0855948107263299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.72176607995036,0.5254218808790602,0.39566675959868663,0.2336355660702729,0.24949274132220867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16785257673264176,0.015177017139938687,0.2155889966618078,0.07908194986946379,0.34775915683393266,0.12055580049546533,0.31707683966679906,-0.10476843470716397,-0.5740361446681707,-0.3118184645040043,0.0,0.0,0.0,0.0,0.1414213562373095,0.2998858474595406,-0.03278210844000222,-0.0108932043590958,0.37662623386475225,0.21782028836702189,,-0.10905216527256949,-0.028835802452395476,0.4159976047852341,0.0,0.0,0.0,0.0,0.6,0.6,1
660,2006,23,1,23,BRK,Josh Boone,4,256.0,4482.0,2010,9.1,0.097,-2.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,,,,,,,,none,True,False,False,0,-0.49465598094325275,-0.2615360053889083,-0.31964536333296556,-0.3082737600456279,0.5974213141349712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9744982509834695,0,-0.788907110643417,-0.547639999447831,-0.6029954009754145,-0.3991274253700496,0.7160238836320296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43516978127552197,0.2182083497524343,0.10234481181139143,0.3239938828654801,0.20213099360318001,0.45026733627910487,0.23078478722599466,0.45197356531451616,-0.007822566450846669,-0.022312358980034763,0.05604564070806286,0.0,0.0,0.0,0.0,0.1414213562373095,0.2998858474595406,-0.03278210844000222,-0.0108932043590958,0.37662623386475225,0.21782028836702189,,-0.10905216527256949,-0.028835802452395476,0.4159976047852341,-0.08703395625510439,-0.19489965019669392,0.0,0.0,0.6,0.6,1
720,2007,23,1,23,NYK,Wilson Chandler,12,676.0,20287.0,2019,29.0,0.069,-1.3,3.5,0.0,0,0.0,0,0.0,0,0.0,0,5.0,0,0.0,0.0,1.0,,,,,,,,none,True,False,False,1,0.8180757221235103,0.6463772384808418,0.8151011710325915,0.10520679059619487,0.04607784055298319,0.0,0.0,0.0,0.0,-0.5017710383856128,0.0,0.0,-0.8020408722823066,1,1.2253238101482857,0.9905374399286001,1.5383497961313102,0.9846070284390074,0.14807292777659561,0.0,0.0,0.0,0.0,-0.3766262338647523,0.0,0.0,-0.43516978127552197,0.11749680371284917,-0.036430557207663306,0.07422316532864046,-0.05553943679136912,0.14436862156682628,-0.07954339734676985,-0.02225100629240693,-0.32264730312343015,-0.13184575760929704,-0.06750044678019153,0.0,0.0,0.0,0.0,0.0,0.0,-0.03278210844000222,-0.0108932043590958,-0.15065049354590093,-0.1902850481447612,0.0,0.0,-0.1422129348220414,-0.07775983865725772,-0.17406791251020878,-0.35530782465315525,0.0,0.0,0.6,0.6,1
780,2008,23,1,23,UTA,Kosta Koufos,11,686.0,11271.0,2019,28.3,0.12,-1.3,2.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,1,0.40074283998558163,0.4839701529706857,-0.08334589253639975,-0.03188973931269072,0.7114378334399101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9735449450493229,1.0271607122947055,0.316814313871631,0.9359329521743672,1.1825550259418505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11749680371284917,-0.01570475409032046,0.12110095395725548,0.009319055247587804,0.09681328058710717,-0.08585204556207235,0.1418501651140943,-0.2598209324428269,0.10750500235835019,0.05361378309020004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07532524677295047,-0.10035420767712253,0.0,0.0,0.0,0.0,-0.17406791251020878,-0.35530782465315525,0.0,0.0,0.6,0.6,1
840,2009,23,1,23,SAC,Omri Casspi,10,588.0,11959.0,2019,19.6,0.078,-0.8,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,13.0,,,,,,,,none,True,False,False,1,0.3607184017083625,0.3422898037786731,0.028636856685688238,-0.22339272319214917,-0.03866547743657438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6081391967773652,1,0.72176607995036,0.6682526431068717,0.4100282016039579,0.3309837185995534,0.33062859215869933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27736095949428874,0.5706987608909821,0.30291661292039046,0.5327465353522813,0.2972227071100031,0.41157273404603434,0.10848311071233063,0.4172063679826302,-0.13543990350757684,0.5253546341662767,0.280373264283524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07532524677295047,-0.10035420767712253,0.0,0.0,0.0,0.0,-0.22954010440906653,-0.4769356640086283,0.0,0.0,0.8,0.8,1
900,2010,23,1,23,MIN,Trevor Booker,8,532.0,10872.0,2018,26.2,0.116,-0.5,4.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,,,,,,,,none,True,False,False,1,0.46007436505869054,0.7534056129096349,0.4333908437031986,0.4338721654959048,0.6813533598560978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9774041831339186,1,0.21820834975243436,0.4631623178566808,0.26275567839895886,0.7899107233804465,1.10141917510536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43516978127552197,0.46998721485139716,0.3089910695865784,0.5202946227478055,0.39290136055018543,0.38499051780608873,0.1748275231104226,0.528461399444665,-0.004895453291673601,0.695739920922907,0.3995249741094776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07532524677295047,-0.10035420767712253,0.0,0.0,0.0,0.0,-0.31657406066417093,-0.672416500635412,0.0,0.0,0.8,0.8,1
960,2011,23,1,23,HOU,Nikola Mirotić,5,319.0,7718.0,2016,20.8,0.129,1.6,7.1,0.0,0,335.0,0,0.0,0,29.0,0,0.0,0,0.0,0.0,258.0,,,,,,,,first,True,True,False,0,-0.5255208681119323,-0.30497205328332466,-0.2727161551339651,-0.15849781968347382,0.8557189304145507,0.0,1.3708033066469463,0.0,-0.5635572346132259,0.0,0.0,0.0,3.895271867284071,0,-0.5371282455444542,-0.3169133835413664,-0.16456496390883038,0.4144249921960794,1.3651106903239543,0.0,0.7071067811865475,0.0,-0.44702875145457577,0.0,0.0,0.0,2.9445691518725563,0.5203429878711898,0.3028180921528425,0.5664399459290984,0.3842141509713022,0.4726766052194056,0.18421336475022268,0.6911718829578908,0.025059734780757216,0.8255572822612919,0.45118449736539346,0.0,0.0,0.1414213562373095,0.27416066132938927,0.0,0.0,-0.08940575029091516,-0.11271144692264519,-0.07532524677295047,-0.10035420767712253,0.0,0.0,0.0,0.0,0.3593737259654447,0.3015375230180961,0.2,0.0,0.8,0.8,1
1020,2012,23,1,23,ATL,John Jenkins,6,171.0,2183.0,2018,3.0,0.065,-1.9,0.1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,,,,,,,,none,True,False,False,1,-0.053436958229080345,-0.5531298662680627,-0.6259915755055824,-0.5434599007591485,0.16317937881740793,0.0,-0.617341098531237,0.0,0.0,0.0,0.0,0.0,-0.8572948206643597,0,-0.2853493804454913,-0.8589378145597278,-0.9144761101274778,-0.8232872328190569,0.06693707694010496,0.0,-0.7071067811865475,0.0,0.0,0.0,0.0,0.0,-0.43516978127552197,0.2182083497524343,0.12851555608232437,0.19654489503143285,0.14431273002152126,-0.01788857603235201,-0.10400518455741208,0.3295930307062779,-0.10467360349031148,0.8093301120939937,0.4746048050182784,0.0,0.0,0.0,0.15069244162314185,0.0,0.0,-0.08940575029091516,-0.11271144692264519,0.0,0.0,0.0,0.0,0.0,0.0,0.35937372596544476,0.2904867333416855,0.2,0.0,0.8,0.6,1
1080,2013,23,1,23,IND,Solomon Hill,9,448.0,9652.0,2022,11.9,0.059,-2.1,-0.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,1,0.5053607453620552,0.25064086806842206,0.11982185668396857,-0.2971376808276456,-0.05415628524639146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4699872148513972,0.1555268299813946,0.09746361003640247,-0.20443112031148877,-0.054766699314631025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11749680371284921,0.14943913715761908,0.022218118568770616,0.09764687304106853,-0.06175871679939772,-0.06337163471333843,0.10152021620910671,-0.15772319179330246,0.5618657670426975,0.32148598128101813,0.0,0.0,0.0,0.15069244162314185,0.0,0.0,-0.08940575029091516,-0.11271144692264519,0.0,0.0,0.0,0.0,0.0,0.0,0.3593737259654447,0.29048673334168545,0.2,0.0,0.8,0.6,1
1140,2014,23,1,23,UTA,Rodney Hood,8,448.0,10977.0,2022,17.4,0.076,-1.2,2.2,0.0,0,0.0,0,0.0,0,1.0,0,3.0,0,0.0,0.0,54.0,,,,,,,,none,True,False,False,1,0.32836189555687767,0.3878734223237039,0.31978070608653153,-0.0081873550391037,0.17463425512928774,0.0,0.0,0.0,-0.5578424692248058,-0.47877557139678706,0.0,0.0,-0.31637128596625436,1,0.21820834975243436,0.1555268299813946,0.2769816351022937,0.17800805033925546,0.290060666740454,0.0,0.0,0.0,-0.5861043630182216,-0.42732591919269974,0.0,0.0,0.26181918159159145,0.016785257673264064,0.14296783592732215,-0.08032704405632479,0.1067635967500747,-0.08836803009973056,-0.005142864833169758,0.07092508255704713,-0.11468211816269336,0.5537521819590484,0.3641459277941906,0.0,0.0,0.0,0.15069244162314185,0.0,0.0,-0.20662662289455946,-0.22427994076760632,-0.08546518383853995,-0.09575511427935741,0.0,0.0,0.0,0.0,0.4672097541826208,0.3488403155039076,0.2,0.0,0.8,0.6,1
1200,2015,23,1,23,POR,Rondae Hollis-Jefferson,6,305.0,6759.0,2021,12.9,0.091,-0.7,2.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2.0,,,,,,,,none,True,False,False,1,-0.3593456096527162,-0.3496782475355433,-0.30355262484976814,-0.3308484600892592,0.10031753892647502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8466410121250845,0,-0.2853493804454913,-0.3681859648539141,-0.29449536846595464,-0.13489672564771707,0.5943201073772937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42201904612708585,-0.08392628836632107,-0.020916159014959225,-0.2465967005984438,-0.11385317533896093,-0.19981823947271327,-0.1525315585437631,-0.11403640724858559,-0.2676262432797262,0.4523323684134352,0.247938763608266,0.0,0.0,0.0,0.15069244162314185,0.0,0.0,-0.20662662289455946,-0.22427994076760632,-0.08546518383853995,-0.09575511427935741,0.0,0.0,0.0,0.0,0.46983990121230795,0.3749929497056745,0.2,0.0,0.8,0.4,1
1260,2016,23,1,23,BOS,Ante Žižić,3,113.0,1517.0,2019,3.5,0.11,-2.6,-0.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,0,-0.6908105954787122,-0.6186877216629927,-0.6478058560766925,-0.5392738316070418,0.650195987058579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0406859757423799,-1.0713527942831398,-1.0047093212172011,-0.7885200354871711,0.979715398850624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18463783440590623,-0.05397410448831519,-0.3974845827467985,-0.17659630901489454,-0.3678471109343874,-0.22754949873230856,-0.3546254127852357,-0.34378144566443974,0.3752533101187691,0.20683417493707162,0.0,0.0,-0.1414213562373095,-0.1234682197062474,0.0,0.0,-0.1172208726036443,-0.11156849384496118,-0.08546518383853995,-0.09575511427935741,0.0,0.0,0.0,0.0,-0.11907392916220323,-0.4040614237511397,0.0,0.0,0.8,0.4,1
1320,2017,23,1,23,TOR,OG Anunoby,9,533.0,16207.0,2026,34.7,0.103,0.3,9.4,0.0,0,0.0,0,8.0,0,0.0,0,3.0,0,0.0,136.0,25.0,,,,,,2023,,none,False,False,False,1,1.208628116698551,1.3234381753340967,1.5025096776574318,1.0888444005917381,0.5014556874317214,0.0,0.0,-0.488097326682934,0.0,-0.528150727343687,0.0,0.2852663938345023,-0.42468514865057694,1,0.4699872148513972,0.4668246450932914,0.9855697642303018,1.3809530780225063,0.8377276598867653,0.0,0.0,-0.7071067811865476,0.0,-0.42732591919269974,0.0,1.5007724458178562,-0.1195521377130555,-0.033570515346528516,0.1984389104972111,-0.13233209081619468,0.19871729930553733,0.01216206393716852,0.19815075190029427,0.08622264938307696,-0.017320585394262445,0.5294114267081012,0.2744894366599343,0.0,0.0,0.0,0.0,-0.1414213562373095,-0.0976194653365868,-0.1172208726036443,-0.11156849384496118,-0.1709303676770799,-0.20138525974809482,0.0,0.0,0.30015448916357124,0.05705327876690046,-0.05595040044970993,-0.31753948934838316,0.0,0.0,0.8,0.6,1
1380,2018,23,1,23,IND,Aaron Holiday,8,483.0,7831.0,2026,11.1,0.068,-1.9,0.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,,,,,,,,none,False,False,False,1,0.8378302686859659,1.0413542675080856,0.17184184227139146,-0.28768105797233967,0.08508482160019161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9288560921347268,1,0.21820834975243436,0.28370828326276387,-0.14925512479000344,-0.2600586360425062,0.12778896506747295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43516978127552197,-0.08392628836632109,0.26493281516199324,-0.10669580015992079,0.35685997919347,-0.03718168302811266,0.20855474901777887,0.07509714623687348,-0.015429260823201263,0.565922559584522,0.30233765802925094,0.0,0.0,0.0,0.0,-0.1414213562373095,-0.0976194653365868,-0.1172208726036443,-0.11156849384496118,-0.1709303676770799,-0.20138525974809482,0.0,0.0,0.30015448916357124,0.05705327876690046,-0.14298435670481432,-0.5033107077753285,0.0,0.0,0.8,0.6,1
1440,2019,23,1,23,UTA,Darius Bazley,5,237.0,5536.0,2024,3.1,0.027,-2.4,-0.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,1,0.016949109831595817,0.11283188144458614,0.11763211525476149,-0.6378605214972459,-0.6073967456923803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.5371282455444542,-0.6172242169434315,-0.46019389273432065,-0.8163337933526799,-0.7038535060065557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23499360742569878,0.20265025801693687,-0.261246009544886,0.3018516710176465,-0.18461678859543554,0.16812503085142486,-0.1237712225015136,-0.1413638941148297,0.36713972503512005,0.14593145786491735,0.0,0.0,0.0,0.0,-0.1414213562373095,-0.0976194653365868,0.0,0.0,-0.08546518383853995,-0.10563014546873739,0.0,0.0,0.30015448916357124,0.05705327876690046,-0.1953481930231326,-0.44003645058207763,0.0,0.0,0.8,0.4,1
1500,2020,23,1,23,NYK,Leandro Bolmaro,2,49.0,309.0,2022,-0.3,-0.048,-7.8,-0.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,0,-1.358057114888627,-1.1558726276268403,-1.0803013461061814,-1.0060822228090422,-1.9224774919259537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.2924648408413426,-1.305741737426215,-1.1683755659565194,-1.0527507352095036,-2.2251507091907543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43641669950486905,0.002907956969754766,-0.4487571640593462,0.1406127949993871,-0.35939282809354844,0.012775286600142178,-0.3073420244138709,-0.2764106466587863,-0.19675443827848954,-0.2586275483055684,0.0,0.0,0.0,0.0,-0.1414213562373095,-0.0976194653365868,0.0,0.0,-0.08546518383853995,-0.10563014546873739,0.0,0.0,0.30015448916357124,0.05705327876690046,-0.11094438379771546,-0.27070824815706074,0.0,0.0,0.6,0.4,1
1560,2021,23,1,23,HOU,Usman Garuba,3,105.0,1228.0,2024,2.3,0.09,-1.4,0.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,1,-0.8307764632579652,-0.7880972197495169,-0.873282761232329,-0.7121119449352845,0.29353883355263205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0406859757423799,-1.1006514121760242,-1.043864573476856,-0.8719613090836971,0.574036144668171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43641669950486905,-0.02508521658609586,-0.45461688763792313,0.10673089538208225,-0.36722387854547944,-0.032320094430985116,-0.32403027913317606,-0.31097826932443484,-0.27789028911498015,-0.3299589790067578,0.0,0.0,0.0,0.0,-0.1414213562373095,-0.0976194653365868,0.0,0.0,-0.08546518383853995,-0.10563014546873739,0.0,0.0,0.30015448916357124,0.05705327876690046,-0.11094438379771546,-0.27070824815706074,0.0,0.0,0.8,0.4,1
1620,2022,23,1,23,PHI,David Roddy,3,168.0,2845.0,2025,1.7,0.029,-4.0,-1.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,1,-0.7205766921228924,0.11862847085701243,-0.20955898741522846,-0.6769530985053667,-0.7669424708803187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0406859757423799,-0.8699247962695595,-0.8247848402455004,-0.9136819458819602,-0.6632855805883104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7385513376236246,-0.4109261783503845,-0.7219667759104933,-0.1342310455133346,-0.7292947994406399,-0.37473382744551714,-0.7829572839140695,-0.6641377691438558,-0.5780929372099953,-0.5836386106691659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08703395625510435,-0.18577121842694536,0.0,0.0,0.8,0.2,1
1678,2023,23,1,23,POR,Kris Murray,3,165.0,3262.0,2026,2.5,0.037,-3.0,-0.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,False,False,False,1,0.4356368342070177,0.8878710057937175,0.600600806173767,-0.1885563662553004,-0.20252809469702407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0406859757423799,-0.8809117779793911,-0.7682874693379709,-0.8580544301509428,-0.5010138789153292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9903302027225873,-0.4913648652461743,-0.9548907881589244,-0.16492769785620823,-0.8531012683502335,-0.2889820346650421,-0.9025564427357567,-0.644312830800448,-0.7038535060065557,-0.641161193928609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1
1736,2024,23,1,23,MIL,AJ Johnson,2,56.0,861.0,2026,-1.1,-0.06,-8.9,-1.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,False,False,False,1,0.31646669900598223,-0.6193346644105645,-0.6228309489567375,-1.4371523536107986,-1.501576267102471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.2924648408413426,-1.280105446769941,-1.0935876792875594,-1.108378250940521,-2.4685582617002257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1413975217819652,-0.4314613474112969,-1.0874670341242263,-0.31136100702723835,-0.9797800256608811,-0.4370746475073418,-0.960965334253325,-0.8041711972231586,-1.0567944571452899,-0.8199970982106273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1
23,1995,24,1,24,DAL,Loren Meyer,3,140.0,2044.0,1998,0.5,0.012,-7.2,-2.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,0,-0.7863428602131252,-0.7283965862457437,-0.6866276361406132,-0.6906673654467951,-0.28553389708763405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.8153259759086571,-0.7001474580000938,-0.694101907253077,-0.6696848411717535,-0.9066988403201413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
